STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,CLDD,HTDD,DT90,DX32,DT00,DT32,DP01,DP05,DP10,EMXP,MXSD,TPCP,TSNW,EMXT,EMNT,MMXT,MMNT,MNTM
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20000401,0,3039,0,0,0,13,6,3,1,381,0,939,28,239,-39,142,22,82
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20000501,340,947,0,0,0,0,9,4,1,330,0,1170,0,306,28,218,109,163
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20000601,748,342,1,0,0,0,9,5,4,505,0,1967,0,322,33,248,145,197
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20000701,913,43,0,0,0,0,5,3,0,226,0,732,0,300,100,261,161,211
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20000801,1069,37,1,0,0,0,4,1,0,145,0,379,0,328,106,270,163,216
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20000901,559,872,2,0,0,0,8,2,0,213,0,817,0,339,22,232,114,173
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20001001,48,1650,0,0,0,1,6,1,0,244,0,580,0,272,-6,188,75,131
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20001101,0,4584,0,5,0,18,8,1,0,160,178,780,264,217,-111,66,-6,30
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20001201,0,8239,0,24,9,31,8,1,0,135,356,581,1133,39,-228,-37,-128,-83
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20010101,0,6943,0,18,1,29,3,0,0,107,305,214,74,50,-178,-4,-78,-41
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20010201,0,5730,0,13,0,27,5,2,2,351,25,883,138,139,-144,16,-59,-22
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20010301,0,5319,0,4,0,27,4,0,0,51,76,284,270,133,-100,59,-36,11
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20010401,57,1944,0,0,0,6,9,4,0,221,76,927,69,289,-39,182,58,120
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20010501,299,951,0,0,0,0,13,3,0,188,0,1097,0,306,11,220,104,162
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20010601,889,501,3,0,0,0,7,3,1,356,0,1079,0,328,28,251,140,196
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20010701,1407,132,5,0,0,0,6,2,1,295,0,754,0,350,56,284,165,224
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20010801,1357,0,7,0,0,0,9,2,0,198,0,952,0,350,106,284,170,227
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20010901,285,802,0,0,0,0,6,5,0,185,0,927,0,306,44,221,110,166
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20011001,31,2143,0,0,0,3,11,6,2,267,0,1795,0,278,-22,160,70,115
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20011101,0,2738,0,0,0,5,7,2,0,185,0,674,0,206,-22,140,44,92
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20011201,0,5150,0,8,0,17,7,0,0,124,152,573,496,211,-150,52,-18,17
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20020101,0,5563,0,7,0,24,5,2,0,239,76,631,266,150,-122,40,-33,4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20020201,0,4977,0,4,0,24,5,1,0,165,229,533,468,156,-128,48,-38,5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20020301,0,5294,0,4,1,25,7,2,0,185,178,705,359,167,-194,63,-39,12
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20020401,216,2742,0,0,0,8,8,2,0,201,0,865,8,306,-67,153,45,99
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20020501,133,1961,0,0,0,2,9,4,2,368,0,1460,0,278,-11,181,67,124
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20020601,1188,150,7,0,0,0,2,0,0,122,0,321,0,339,94,277,158,218
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20020701,2035,0,10,0,0,0,4,2,1,356,0,628,0,356,111,307,191,249
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20020801,1364,10,3,0,0,0,6,2,0,150,0,587,0,333,106,283,170,227
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20020901,768,242,4,0,0,0,4,0,0,122,0,294,0,344,56,268,134,201
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20021001,115,2728,0,0,0,5,4,1,0,178,0,364,0,294,-17,147,50,99
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20021101,0,4478,0,3,0,19,7,1,0,130,0,487,117,194,-83,72,-5,34
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20021201,0,6241,0,13,1,28,5,1,0,208,152,457,229,128,-183,19,-56,-18
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20030101,0,7685,0,27,1,31,4,0,0,71,102,309,690,67,-178,-29,-101,-65
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20030201,0,6515,0,17,0,26,2,0,0,69,76,233,370,83,-167,-9,-90,-50
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20030301,0,4652,0,6,0,19,7,0,0,91,51,387,97,239,-156,89,-23,33
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20030401,51,2489,0,0,0,12,5,2,1,480,25,839,25,294,-44,169,35,102
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20030501,38,1584,0,0,0,0,9,8,1,325,0,1612,0,261,28,189,77,133
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20030601,552,357,2,0,0,0,2,0,0,122,0,296,0,333,22,253,126,190
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20030701,1064,0,2,0,0,0,9,6,1,467,0,1580,0,333,117,274,161,217
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20030801,1384,11,4,0,0,0,4,1,0,145,0,443,0,361,133,284,170,227
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20030901,346,778,0,0,0,0,8,2,0,221,0,938,0,294,39,222,115,169
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20031001,12,2409,0,0,0,3,4,2,1,368,0,681,0,278,-17,164,47,106
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20031101,0,3600,0,0,0,11,6,3,2,373,0,1055,5,228,-78,106,20,63
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20031201,0,5655,0,8,0,25,6,0,0,97,102,437,267,100,-106,33,-32,1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20040101,0,7556,0,20,3,29,3,1,0,155,229,397,702,161,-189,-23,-98,-61
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20040201,0,6113,0,13,0,27,4,0,0,69,127,194,136,161,-172,19,-75,-28
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20040301,0,4042,0,1,0,13,7,3,0,168,0,857,18,250,-89,97,9,53
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20040401,141,2476,0,0,0,9,3,0,0,84,0,212,0,306,-56,171,40,105
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20040501,458,999,0,0,0,2,13,3,2,389,0,1443,0,311,-17,223,108,166
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20040601,623,259,1,0,0,0,7,3,1,549,0,1293,0,328,83,249,141,195
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20040701,1093,5,0,0,0,0,7,4,1,290,0,1047,0,311,122,269,167,218
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20040801,669,260,0,0,0,0,9,5,2,330,0,1428,0,311,89,245,147,196
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20040901,527,331,0,0,0,0,3,0,0,104,0,233,0,294,33,253,126,190
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20041001,17,2197,0,0,0,1,6,0,0,124,0,501,0,244,-6,167,58,113
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20041101,0,3762,0,0,0,14,8,5,1,262,127,1160,127,172,-50,96,19,58
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20041201,0,6149,0,10,3,24,7,1,0,147,178,563,511,144,-194,24,-55,-15
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20050101,0,7063,0,16,4,28,12,2,1,351,203,1295,732,167,-217,-5,-85,-45
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20050201,0,5300,0,5,0,24,6,0,0,109,76,488,202,106,-117,29,-42,-6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20050301,0,5499,0,7,0,28,7,0,0,81,127,522,392,239,-139,57,-46,6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20050401,37,2166,0,0,0,7,1,1,0,208,25,291,28,283,-6,177,47,112
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20050501,85,1422,0,0,0,3,2,1,0,168,0,270,0,289,-33,203,77,140
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20050601,1579,96,10,0,0,0,4,2,0,224,0,527,0,356,94,290,175,232
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20050701,1657,14,6,0,0,0,8,2,0,229,0,879,0,356,89,297,175,236
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20050801,1450,16,4,0,0,0,6,2,0,206,0,559,0,339,117,284,174,229
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20050901,747,289,2,0,0,0,8,2,0,183,0,779,0,339,39,263,133,198
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20051001,179,2168,0,0,0,4,3,1,0,137,0,316,0,294,-17,171,67,119
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20051101,0,3737,0,3,0,13,7,0,0,124,0,562,152,211,-100,108,9,58
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20051201,0,7042,0,19,2,26,6,1,0,135,203,456,487,67,-183,-15,-73,-44
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20060101,0,5012,0,2,0,22,7,3,0,150,25,730,86,128,-67,54,-11,21
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20060201,0,5630,0,12,1,26,2,0,0,114,51,241,150,150,-183,27,-63,-18
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20060301,0,4703,0,0,0,21,7,2,1,287,76,784,93,222,-94,78,-15,31
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20060401,17,2142,0,0,0,7,6,1,0,239,0,614,0,256,-50,177,47,112
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20060501,328,1583,3,0,0,0,11,4,2,300,0,1385,0,328,6,200,85,143
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20060601,616,150,3,0,0,0,5,1,1,297,0,508,0,333,83,260,137,199
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20060701,1671,5,5,0,0,0,6,4,4,638,0,2201,0,344,117,287,187,237
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20060801,1108,5,2,0,0,0,4,3,2,470,0,1183,0,339,111,270,168,219
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20060901,133,727,0,0,0,0,8,2,1,333,0,898,0,289,33,213,114,163
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20061001,15,2797,0,0,0,9,12,2,0,246,0,1146,46,267,-17,145,42,93
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20061101,0,3710,0,0,0,11,5,3,1,262,0,849,5,183,-56,100,18,59
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20061201,0,5060,0,4,0,20,5,4,0,224,51,904,101,133,-150,58,-19,20
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20070101,0,6189,0,15,1,28,10,2,1,315,279,890,643,106,-178,13,-47,-17
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20070201,0,7340,0,21,7,28,3,1,0,135,254,353,450,61,-222,-41,-117,-79
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20070301,48,3932,0,4,0,16,10,0,0,89,76,621,243,261,-128,112,4,58
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20070401,15,3007,0,2,0,13,4,3,1,630,25,1139,155,278,-56,141,26,83
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20070501,486,545,2,0,0,0,5,2,0,140,0,432,0,322,22,251,111,181
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20070601,1185,129,7,0,0,0,6,0,0,109,0,457,0,339,56,281,155,218
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20070701,1245,3,5,0,0,0,5,4,2,546,0,1371,0,350,111,285,161,223
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20070801,1433,41,2,0,0,0,10,7,3,467,0,2255,0,333,122,280,176,228
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20070901,787,364,2,0,0,0,5,1,0,130,0,377,0,333,44,259,135,197
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20071001,306,1339,0,0,0,0,8,4,1,300,0,1022,0,311,6,203,96,150
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20071101,0,4199,0,0,0,14,5,1,1,290,51,555,66,161,-72,85,1,43
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20071201,0,6109,0,12,0,30,10,2,1,267,152,771,468,128,-144,16,-44,-14
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20080101,0,6924,0,18,4,26,8,3,2,457,279,1359,642,183,-217,5,-85,-40
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20080201,0,6611,0,18,0,28,9,2,0,196,152,861,678,100,-172,-6,-84,-45
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20080301,0,5286,0,5,0,27,6,2,0,203,76,636,74,150,-106,59,-34,12
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20080401,31,2422,0,0,0,9,7,1,1,264,0,637,0,283,-56,167,40,103
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20080501,71,1618,0,0,0,0,6,3,0,211,0,671,0,278,6,195,71,133
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20080601,999,120,1,0,0,0,9,1,1,310,0,723,0,322,89,269,156,212
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20080701,1389,0,5,0,0,0,6,2,0,168,0,605,0,328,89,287,169,228
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20080801,968,22,0,0,0,0,5,1,0,170,0,482,0,317,100,277,150,214
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20080901,423,267,1,0,0,0,8,4,3,1671,0,3536,0,333,67,245,131,188
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20081001,51,2339,0,0,0,5,7,3,1,264,25,796,18,289,-28,165,54,109
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20081101,0,4449,0,3,0,18,7,0,0,81,178,513,412,222,-139,75,-6,35
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20081201,0,6706,0,16,2,29,10,2,0,234,102,964,430,167,-194,13,-79,-33
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20090101,0,8503,0,26,10,31,6,0,0,81,381,400,750,22,-283,-44,-139,-91
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.33306,20090201,0,5647,0,10,1,25,5,2,1,257,203,764,306,167,-178,29,-67,-19
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.31639,20090301,0,4283,0,4,0,18,7,5,3,358,0,1410,3,222,-150,108,-18,45
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.31639,20090401,57,2811,0,0,0,11,11,2,0,203,51,907,50,294,-33,148,34,91
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.31639,20090501,169,1165,0,0,0,0,6,1,1,290,0,718,0,283,11,213,89,151
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.31639,20090601,892,208,2,0,0,0,7,4,2,714,0,1718,0,339,50,258,153,206
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.31639,20090701,644,71,0,0,0,0,5,2,0,249,0,670,0,300,94,255,148,201
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.31639,20090801,934,193,2,0,0,0,10,4,3,686,0,1800,0,333,61,258,156,207
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.31639,20090901,259,426,0,0,0,0,1,0,0,56,0,122,0,278,28,234,121,177
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.31639,20091001,0,2777,0,0,0,2,10,4,2,323,0,1314,0,211,-11,134,52,93
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.31639,20091101,0,3457,0,0,0,12,4,0,0,117,0,336,0,211,-44,115,20,68
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.31639,20091201,0,6434,0,15,0,31,6,1,0,155,102,477,294,117,-161,7,-56,-25
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.31639,20100101,0,7229,0,22,2,29,4,0,0,69,381,311,696,100,-233,-17,-84,-50
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.31639,20100201,0,6111,0,18,0,28,4,0,0,102,152,342,469,39,-150,-4,-67,-35
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.31639,20100301,0,4005,0,0,0,19,3,1,1,262,51,437,0,250,-83,113,-6,54
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.31639,20100401,116,1883,0,0,0,5,4,2,0,201,0,606,0,283,-17,190,58,124
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.31639,20100501,432,1057,0,0,0,0,8,5,4,287,0,1534,0,317,6,218,108,163
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.31639,20100601,993,126,1,0,0,0,12,4,1,356,0,1450,0,322,89,265,159,212
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.31639,20100701,1848,14,7,0,0,0,8,1,1,668,0,1105,0,344,89,298,186,242
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.31639,20100801,1688,17,6,0,0,0,3,0,0,114,0,234,0,333,100,290,184,237
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.31639,20100901,396,575,2,0,0,0,7,1,0,201,0,543,0,322,39,233,122,177
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.31639,20101001,56,1966,0,0,0,4,4,2,0,191,0,475,0,294,-17,187,56,121
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.31639,20101101,0,3943,0,2,0,17,7,2,0,221,25,700,33,217,-72,106,-3,52
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.31639,20101201,0,6923,0,21,0,29,4,0,0,112,127,415,600,133,-167,-8,-72,-40
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.31639,20110101,0,7531,0,26,4,31,6,1,0,173,584,552,1369,128,-189,-23,-97,-60
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.31639,20110201,0,6124,0,14,3,25,8,2,0,224,330,892,646,133,-228,3,-75,-36
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.31639,20110301,0,4952,0,0,0,24,5,2,0,160,25,578,35,222,-89,75,-29,23
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.31639,20110401,39,2717,0,0,0,6,13,6,2,338,0,1843,0,294,-72,148,39,94
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.31639,20110501,379,1163,0,0,0,1,11,5,3,572,0,1929,0,317,0,212,104,158
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.31639,20110601,971,71,2,0,0,0,10,3,2,376,0,1255,0,361,100,266,160,213
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.31639,20110701,2156,0,11,0,0,0,6,2,0,188,0,641,0,372,139,308,197,253
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.31639,20110801,1255,0,3,0,0,0,5,2,0,163,0,494,0,333,111,283,164,223
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.31639,20110901,396,901,3,0,0,0,9,3,1,259,0,927,0,350,39,218,114,166
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.31639,20111001,57,2078,0,0,0,3,8,3,2,460,0,1161,0,289,-22,178,58,118
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.31639,20111101,0,3328,0,0,0,11,9,2,1,292,0,878,0,200,-44,117,27,72
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.70722,-86.31639,20111201,0,5134,0,4,0,22,5,1,1,330,51,667,145,139,-117,51,-17,17
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7072,-86.3163,20120101,0,6119,0,11,0,28,10,0,0,122,203,755,888,133,-161,28,-56,-14
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7072,-86.3163,20120201,0,5280,0,4,0,26,9,1,0,201,25,585,228,189,-106,43,-41,1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7072,-86.3163,20120301,236,2335,0,0,0,7,5,0,0,94,0,424,38,294,-67,171,60,115
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7072,-86.3163,20120401,11,2583,0,0,0,8,7,1,0,140,0,565,0,261,-28,161,34,97
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7072,-86.3163,20120501,610,656,3,0,0,0,5,2,0,168,0,544,0,361,33,248,115,182
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7072,-86.3163,20120601,1273,174,9,0,0,0,5,1,0,135,0,392,0,378,83,289,150,220
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7072,-86.3163,20120701,2507,0,16,0,0,0,7,4,2,536,0,1647,0,389,144,325,203,264
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7072,-86.3163,20120801,968,58,4,0,0,0,9,3,1,343,0,1336,0,333,83,270,154,212
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7072,-86.3163,20120901,438,765,1,0,0,0,8,0,0,124,0,517,0,322,28,231,113,172
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7072,-86.3163,20121001,35,2473,0,0,0,1,13,4,0,201,0,1117,0,267,-6,153,56,104
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7072,-86.3163,20121101,0,4137,0,1,0,22,1,0,0,58,0,66,0,206,-61,98,-8,45
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7072,-86.3163,20121201,0,4925,0,5,0,20,11,2,1,262,102,873,230,183,-94,58,-10,24
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7072,-86.3163,20130101,0,6420,0,13,0,26,11,3,1,493,178,1273,303,150,-161,17,-65,-24
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7072,-86.3163,20130201,0,5862,0,11,0,27,11,1,0,132,279,633,676,111,-161,12,-64,-26
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7072,-86.3163,20130301,0,5669,0,5,0,28,2,1,0,183,178,322,311,150,-106,44,-43,0
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7072,-86.3163,20130401,25,3035,0,0,0,8,10,5,1,343,0,1349,0,272,-77,139,26,83
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7072,-86.3163,20130501,485,834,1,0,0,1,6,3,0,211,0,825,0,322,-10,236,107,172
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7072,-86.3163,20130601,892,213,0,0,0,0,10,1,0,236,0,871,0,317,39,263,148,206
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7072,-86.3163,20130701,1256,80,4,0,0,0,8,4,0,178,0,805,0,344,100,272,170,221
